Loan_ID,Customer_ID,Loan_Type,Loan_Amount,EMI_Amount,Start_Date,Tenure_Months
LN22137,CUST12137,Consumer Durable,170039,9446.61,2023-07-02,18
LN22138,CUST12138,Personal Loan,389802,32483.5,2023-11-05,12
LN22139,CUST12139,Consumer Durable,44368,2464.89,2023-06-20,18
LN22140,CUST12140,Personal Loan,197345,5481.81,2023-01-13,36
LN22141,CUST12141,Consumer Durable,193930,10773.89,2024-02-05,18
LN22142,CUST12142,Credit Card,80448,6704.0,2023-07-07,12
LN22143,CUST12143,Personal Loan,466373,12954.81,2023-05-06,36
LN22144,CUST12144,Credit Card,128715,10726.25,2023-02-02,12
LN22145,CUST12145,Personal Loan,313239,26103.25,2023-03-17,12
LN22146,CUST12146,Credit Card,137835,11486.25,2023-12-09,12
LN22147,CUST12147,Consumer Durable,191839,10657.72,2023-02-06,18
LN22148,CUST12148,Personal Loan,127038,10586.5,2024-09-01,12
LN22149,CUST12149,Consumer Durable,177422,29570.33,2023-09-21,6
LN22150,CUST12150,Credit Card,23648,1970.67,2024-04-18,12
LN22151,CUST12151,Credit Card,57603,4800.25,2024-03-13,12
LN22152,CUST12152,Personal Loan,477444,19893.5,2024-04-05,24
LN22153,CUST12153,Credit Card,45876,3823.0,2023-12-20,12
LN22154,CUST12154,Credit Card,41707,3475.58,2023-06-22,12
LN22155,CUST12155,Consumer Durable,99602,16600.33,2024-08-22,6
LN22156,CUST12156,Personal Loan,157626,13135.5,2023-04-14,12
LN22157,CUST12157,Personal Loan,140828,11735.67,2023-02-11,12
LN22158,CUST12158,Consumer Durable,49236,8206.0,2024-01-14,6
LN22159,CUST12159,Consumer Durable,41870,6978.33,2024-11-22,6
LN22160,CUST12160,Consumer Durable,131353,10946.08,2024-09-01,12
LN22161,CUST12161,Personal Loan,334316,27859.67,2024-11-28,12
LN22162,CUST12162,Personal Loan,250075,20839.58,2024-10-22,12
LN22163,CUST12163,Personal Loan,365889,30490.75,2024-09-24,12
LN22164,CUST12164,Credit Card,39790,3315.83,2024-03-10,12
LN22165,CUST12165,Personal Loan,326796,9077.67,2024-04-24,36
LN22166,CUST12166,Credit Card,50547,4212.25,2023-11-07,12
LN22167,CUST12167,Credit Card,49708,4142.33,2024-04-30,12
LN22168,CUST12168,Consumer Durable,101340,5630.0,2024-07-15,18
LN22169,CUST12169,Consumer Durable,36330,2018.33,2023-02-09,18
LN22170,CUST12170,Consumer Durable,196491,32748.5,2023-12-03,6
LN22171,CUST12171,Credit Card,145533,12127.75,2023-12-16,12
LN22172,CUST12172,Personal Loan,388313,32359.42,2023-08-01,12
LN22173,CUST12173,Personal Loan,76571,3190.46,2024-03-25,24
LN22174,CUST12174,Consumer Durable,132060,22010.0,2023-04-24,6
LN22175,CUST12175,Credit Card,85008,7084.0,2023-01-17,12
LN22176,CUST12176,Consumer Durable,145278,12106.5,2024-01-12,12
LN22177,CUST12177,Credit Card,65926,5493.83,2023-11-01,12
LN22178,CUST12178,Personal Loan,58868,4905.67,2023-07-23,12
LN22179,CUST12179,Credit Card,14182,1181.83,2024-09-03,12
LN22180,CUST12180,Credit Card,143572,11964.33,2024-05-31,12
LN22181,CUST12181,Credit Card,90684,7557.0,2024-06-30,12
LN22182,CUST12182,Consumer Durable,185969,15497.42,2024-10-15,12
LN22183,CUST12183,Credit Card,69210,5767.5,2023-03-24,12
LN22184,CUST12184,Consumer Durable,138159,7675.5,2024-06-05,18
LN22185,CUST12185,Credit Card,94577,7881.42,2023-08-03,12
LN22186,CUST12186,Personal Loan,345788,9605.22,2024-03-18,36
LN22187,CUST12187,Consumer Durable,63369,10561.5,2024-04-03,6
LN22188,CUST12188,Personal Loan,88984,1853.83,2024-01-17,48
LN22189,CUST12189,Consumer Durable,139976,11664.67,2023-08-13,12
LN22190,CUST12190,Consumer Durable,169716,14143.0,2023-08-04,12
LN22191,CUST12191,Consumer Durable,54575,3031.94,2023-03-30,18
LN22192,CUST12192,Personal Loan,214557,17879.75,2023-08-08,12
LN22193,CUST12193,Personal Loan,444768,18532.0,2024-05-05,24
LN22194,CUST12194,Credit Card,121304,10108.67,2024-02-05,12
LN22195,CUST12195,Credit Card,95584,7965.33,2024-09-20,12
LN22196,CUST12196,Consumer Durable,98779,8231.58,2023-06-05,12
LN22197,CUST12197,Consumer Durable,134685,11223.75,2023-03-07,12
LN22198,CUST12198,Credit Card,70952,5912.67,2023-10-14,12
LN22199,CUST12199,Personal Loan,319983,6666.31,2024-03-03,48
LN22200,CUST12200,Personal Loan,370430,15434.58,2023-04-26,24
LN22201,CUST12201,Personal Loan,461916,19246.5,2024-09-27,24
LN22202,CUST12202,Consumer Durable,167918,13993.17,2024-05-18,12
LN22203,CUST12203,Personal Loan,127323,5305.12,2023-12-01,24
LN22204,CUST12204,Credit Card,63010,5250.83,2023-07-27,12
LN22205,CUST12205,Consumer Durable,123868,6881.56,2023-01-15,18
LN22206,CUST12206,Consumer Durable,187253,15604.42,2023-08-13,12
LN22207,CUST12207,Credit Card,144201,12016.75,2023-12-24,12
LN22208,CUST12208,Credit Card,21264,1772.0,2023-10-16,12
LN22209,CUST12209,Personal Loan,52072,2169.67,2024-10-16,24
LN22210,CUST12210,Personal Loan,460558,12793.28,2023-11-02,36
LN22211,CUST12211,Credit Card,27327,2277.25,2023-11-09,12
LN22212,CUST12212,Consumer Durable,32156,1786.44,2023-04-22,18
LN22213,CUST12213,Credit Card,129087,10757.25,2024-08-05,12
LN22214,CUST12214,Personal Loan,403191,16799.62,2023-05-04,24
LN22215,CUST12215,Credit Card,10276,856.33,2024-10-04,12
LN22216,CUST12216,Personal Loan,346806,28900.5,2023-02-23,12
LN22217,CUST12217,Personal Loan,435878,18161.58,2024-04-21,24
LN22218,CUST12218,Credit Card,74861,6238.42,2023-01-24,12
LN22219,CUST12219,Consumer Durable,131358,21893.0,2023-03-23,6
LN22220,CUST12220,Credit Card,27610,2300.83,2023-07-07,12
LN22221,CUST12221,Credit Card,72013,6001.08,2024-07-03,12
LN22222,CUST12222,Personal Loan,354687,7389.31,2023-10-15,48
LN22223,CUST12223,Credit Card,105748,8812.33,2024-09-03,12
LN22224,CUST12224,Credit Card,43181,3598.42,2023-09-10,12
LN22225,CUST12225,Credit Card,94723,7893.58,2024-01-04,12
LN22226,CUST12226,Consumer Durable,50842,8473.67,2023-02-09,6
LN22227,CUST12227,Credit Card,59497,4958.08,2023-11-10,12
LN22228,CUST12228,Personal Loan,246756,6854.33,2024-07-17,36
LN22229,CUST12229,Personal Loan,59558,2481.58,2023-10-28,24
LN22230,CUST12230,Personal Loan,369329,30777.42,2024-08-11,12
LN22231,CUST12231,Consumer Durable,72065,12010.83,2024-01-13,6
LN22232,CUST12232,Consumer Durable,52449,2913.83,2024-03-27,18
LN22233,CUST12233,Personal Loan,189244,3942.58,2024-09-21,48
LN22234,CUST12234,Personal Loan,312639,26053.25,2023-06-29,12
LN22235,CUST12235,Personal Loan,202986,5638.5,2024-08-12,36
LN22236,CUST12236,Personal Loan,305098,25424.83,2024-04-14,12
LN22237,CUST12237,Consumer Durable,145093,12091.08,2023-10-02,12
LN22238,CUST12238,Personal Loan,399427,33285.58,2024-07-13,12
LN22239,CUST12239,Credit Card,80934,6744.5,2023-10-24,12
LN22240,CUST12240,Credit Card,18418,1534.83,2024-11-06,12
LN22241,CUST12241,Personal Loan,288802,24066.83,2023-02-27,12
LN22242,CUST12242,Consumer Durable,73266,6105.5,2024-08-06,12
LN22243,CUST12243,Consumer Durable,104030,5779.44,2024-04-10,18
LN22244,CUST12244,Personal Loan,395922,16496.75,2024-07-06,24
LN22245,CUST12245,Personal Loan,84823,1767.15,2023-07-30,48
LN22246,CUST12246,Credit Card,59310,4942.5,2023-09-27,12
LN22247,CUST12247,Consumer Durable,111047,6169.28,2023-03-23,18
LN22248,CUST12248,Personal Loan,478096,9960.33,2024-02-29,48
LN22249,CUST12249,Credit Card,129065,10755.42,2024-09-25,12
LN22250,CUST12250,Personal Loan,304239,25353.25,2024-06-28,12
LN22251,CUST12251,Personal Loan,66176,1378.67,2023-11-07,48
LN22252,CUST12252,Personal Loan,347498,9652.72,2024-09-20,36
LN22253,CUST12253,Credit Card,37187,3098.92,2023-05-15,12
LN22254,CUST12254,Consumer Durable,75262,6271.83,2024-03-18,12
LN22255,CUST12255,Consumer Durable,58309,9718.17,2024-05-12,6
LN22256,CUST12256,Credit Card,24606,2050.5,2023-09-15,12
LN22257,CUST12257,Personal Loan,437822,9121.29,2024-08-07,48
LN22258,CUST12258,Consumer Durable,95184,7932.0,2024-05-02,12
LN22259,CUST12259,Credit Card,129206,10767.17,2023-03-16,12
LN22260,CUST12260,Credit Card,149414,12451.17,2024-10-29,12
LN22261,CUST12261,Credit Card,132154,11012.83,2023-01-19,12
LN22262,CUST12262,Consumer Durable,194860,32476.67,2024-01-20,6
LN22263,CUST12263,Consumer Durable,68342,5695.17,2023-04-13,12
LN22264,CUST12264,Credit Card,77400,6450.0,2023-04-13,12
LN22265,CUST12265,Personal Loan,262421,10934.21,2023-03-10,24
LN22266,CUST12266,Consumer Durable,179256,29876.0,2023-05-25,6
LN22267,CUST12267,Personal Loan,405445,11262.36,2023-05-06,36
LN22268,CUST12268,Personal Loan,423284,17636.83,2023-12-30,24
LN22269,CUST12269,Personal Loan,93257,2590.47,2023-12-16,36
LN22270,CUST12270,Credit Card,124746,10395.5,2024-01-08,12
LN22271,CUST12271,Personal Loan,448990,12471.94,2023-10-26,36
LN22272,CUST12272,Credit Card,63792,5316.0,2024-05-30,12
LN22273,CUST12273,Consumer Durable,188093,31348.83,2023-09-21,6
LN22274,CUST12274,Consumer Durable,86127,14354.5,2024-01-03,6
LN22275,CUST12275,Consumer Durable,189513,31585.5,2024-05-23,6
LN22276,CUST12276,Personal Loan,169943,14161.92,2024-10-27,12
LN22277,CUST12277,Credit Card,100768,8397.33,2023-01-12,12
LN22278,CUST12278,Credit Card,21099,1758.25,2024-11-18,12
LN22279,CUST12279,Personal Loan,402286,16761.92,2024-06-14,24
LN22280,CUST12280,Personal Loan,373904,10386.22,2024-05-09,36
LN22281,CUST12281,Consumer Durable,73262,4070.11,2024-10-12,18
LN22282,CUST12282,Credit Card,48653,4054.42,2023-01-05,12
LN22283,CUST12283,Credit Card,27228,2269.0,2024-10-24,12
LN22284,CUST12284,Credit Card,128346,10695.5,2024-06-27,12
LN22285,CUST12285,Credit Card,56630,4719.17,2024-01-29,12
LN22286,CUST12286,Personal Loan,293017,12209.04,2023-03-04,24
LN22287,CUST12287,Personal Loan,166710,4630.83,2023-12-16,36
LN22288,CUST12288,Personal Loan,149423,3112.98,2023-05-18,48
LN22289,CUST12289,Personal Loan,92980,2582.78,2024-05-26,36
LN22290,CUST12290,Personal Loan,146808,4078.0,2023-03-27,36
LN22291,CUST12291,Credit Card,11443,953.58,2024-08-07,12
LN22292,CUST12292,Personal Loan,440636,18359.83,2024-02-24,24
LN22293,CUST12293,Personal Loan,112684,4695.17,2023-07-29,24
LN22294,CUST12294,Credit Card,71160,5930.0,2024-08-16,12
LN22295,CUST12295,Consumer Durable,52605,8767.5,2023-04-18,6
LN22296,CUST12296,Credit Card,15119,1259.92,2023-04-18,12
LN22297,CUST12297,Credit Card,15666,1305.5,2023-11-01,12
LN22298,CUST12298,Personal Loan,78185,2171.81,2023-09-18,36
LN22299,CUST12299,Credit Card,126901,10575.08,2024-01-21,12
LN22300,CUST12300,Consumer Durable,50315,8385.83,2023-05-13,6
LN22301,CUST12301,Personal Loan,489872,20411.33,2024-02-02,24
LN22302,CUST12302,Consumer Durable,22884,1271.33,2023-03-07,18
LN22303,CUST12303,Credit Card,72690,6057.5,2023-04-27,12
LN22304,CUST12304,Personal Loan,445117,37093.08,2024-08-26,12
LN22305,CUST12305,Credit Card,107006,8917.17,2023-03-04,12
LN22306,CUST12306,Personal Loan,246335,6842.64,2024-07-28,36
LN22307,CUST12307,Personal Loan,465026,9688.04,2024-10-24,48
LN22308,CUST12308,Credit Card,124567,10380.58,2024-10-06,12
LN22309,CUST12309,Personal Loan,246284,6841.22,2024-10-19,36
LN22310,CUST12310,Consumer Durable,75910,6325.83,2023-11-16,12
LN22311,CUST12311,Personal Loan,81124,3380.17,2023-01-09,24
LN22312,CUST12312,Personal Loan,430620,35885.0,2024-11-08,12
LN22313,CUST12313,Personal Loan,216506,9021.08,2023-05-25,24
LN22314,CUST12314,Credit Card,27287,2273.92,2024-01-16,12
LN22315,CUST12315,Consumer Durable,105199,8766.58,2024-02-06,12
LN22316,CUST12316,Consumer Durable,124227,20704.5,2023-12-05,6
LN22317,CUST12317,Credit Card,12045,1003.75,2023-08-19,12
LN22318,CUST12318,Credit Card,58764,4897.0,2023-10-31,12
LN22319,CUST12319,Personal Loan,330875,6893.23,2023-06-12,48
LN22320,CUST12320,Personal Loan,62129,2588.71,2024-04-13,24
LN22321,CUST12321,Personal Loan,419400,11650.0,2023-09-07,36
LN22322,CUST12322,Personal Loan,67271,5605.92,2024-06-04,12
LN22323,CUST12323,Personal Loan,465048,19377.0,2023-10-10,24
LN22324,CUST12324,Credit Card,16789,1399.08,2023-06-26,12
LN22325,CUST12325,Consumer Durable,103906,5772.56,2023-04-06,18
LN22326,CUST12326,Personal Loan,353984,7374.67,2023-08-10,48
LN22327,CUST12327,Consumer Durable,86635,7219.58,2023-12-15,12
LN22328,CUST12328,Personal Loan,192385,8016.04,2023-04-18,24
LN22329,CUST12329,Consumer Durable,147676,12306.33,2024-03-12,12
LN22330,CUST12330,Personal Loan,251963,5249.23,2023-04-11,48
LN22331,CUST12331,Consumer Durable,178959,29826.5,2023-11-12,6
LN22332,CUST12332,Credit Card,85062,7088.5,2023-08-27,12
LN22333,CUST12333,Personal Loan,343052,14293.83,2024-06-11,24
LN22334,CUST12334,Credit Card,83909,6992.42,2024-01-08,12
LN22335,CUST12335,Consumer Durable,60068,3337.11,2024-02-15,18
LN22336,CUST12336,Personal Loan,292990,24415.83,2023-12-11,12
LN22337,CUST12337,Consumer Durable,161893,26982.17,2024-11-30,6
LN22338,CUST12338,Consumer Durable,194712,16226.0,2023-04-28,12
LN22339,CUST12339,Personal Loan,323031,8973.08,2023-01-25,36
LN22340,CUST12340,Personal Loan,108113,2252.35,2024-05-20,48
LN22341,CUST12341,Personal Loan,416721,17363.38,2023-02-24,24
LN22342,CUST12342,Credit Card,80062,6671.83,2023-09-15,12
LN22343,CUST12343,Credit Card,84944,7078.67,2023-01-17,12
LN22344,CUST12344,Credit Card,85385,7115.42,2024-01-19,12
LN22345,CUST12345,Personal Loan,123404,3427.89,2024-07-20,36
LN22346,CUST12346,Personal Loan,378312,10508.67,2023-10-16,36
LN22347,CUST12347,Credit Card,77948,6495.67,2023-05-31,12
LN22348,CUST12348,Personal Loan,76085,3170.21,2023-10-19,24
LN22349,CUST12349,Personal Loan,486162,13504.5,2023-01-01,36
LN22350,CUST12350,Personal Loan,84048,3502.0,2023-11-14,24
LN22351,CUST12351,Consumer Durable,174758,14563.17,2024-02-07,12
LN22352,CUST12352,Personal Loan,122357,3398.81,2023-12-24,36
LN22353,CUST12353,Consumer Durable,115212,6400.67,2024-05-17,18
LN22354,CUST12354,Consumer Durable,196767,32794.5,2024-11-03,6
LN22355,CUST12355,Consumer Durable,21525,1793.75,2023-10-18,12
LN22356,CUST12356,Personal Loan,197466,4113.88,2024-05-28,48
LN22357,CUST12357,Consumer Durable,95528,5307.11,2023-07-17,18
LN22358,CUST12358,Consumer Durable,62093,3449.61,2023-07-12,18
LN22359,CUST12359,Consumer Durable,49657,2758.72,2023-12-03,18
LN22360,CUST12360,Consumer Durable,73447,4080.39,2024-04-30,18
LN22361,CUST12361,Personal Loan,164103,3418.81,2023-11-19,48
LN22362,CUST12362,Personal Loan,400202,8337.54,2024-05-07,48
LN22363,CUST12363,Consumer Durable,58061,4838.42,2024-08-22,12
LN22364,CUST12364,Consumer Durable,18233,1012.94,2024-05-28,18
LN22365,CUST12365,Consumer Durable,40535,6755.83,2024-08-08,6
LN22366,CUST12366,Personal Loan,110544,2303.0,2024-02-19,48
LN22367,CUST12367,Personal Loan,409569,8532.69,2024-10-19,48
LN22368,CUST12368,Personal Loan,428392,8924.83,2024-06-04,48
LN22369,CUST12369,Consumer Durable,63118,3506.56,2023-01-10,18
LN22370,CUST12370,Personal Loan,99570,8297.5,2024-09-10,12
LN22371,CUST12371,Personal Loan,353111,9808.64,2023-01-19,36
LN22372,CUST12372,Consumer Durable,65166,3620.33,2024-02-28,18
LN22373,CUST12373,Consumer Durable,100647,16774.5,2023-09-03,6
LN22374,CUST12374,Credit Card,52680,4390.0,2024-05-21,12
LN22375,CUST12375,Personal Loan,192838,8034.92,2024-10-06,24
LN22376,CUST12376,Consumer Durable,192208,16017.33,2023-09-24,12
LN22377,CUST12377,Credit Card,79344,6612.0,2023-07-31,12
LN22378,CUST12378,Consumer Durable,170179,9454.39,2023-10-06,18
LN22379,CUST12379,Credit Card,134192,11182.67,2024-06-21,12
LN22380,CUST12380,Personal Loan,476975,13249.31,2024-07-13,36
LN22381,CUST12381,Personal Loan,495607,41300.58,2024-09-08,12
LN22382,CUST12382,Personal Loan,232024,4833.83,2023-12-19,48
LN22383,CUST12383,Credit Card,109093,9091.08,2023-08-26,12
LN22384,CUST12384,Credit Card,77485,6457.08,2023-03-29,12
LN22385,CUST12385,Consumer Durable,177181,9843.39,2024-02-23,18
LN22386,CUST12386,Credit Card,87705,7308.75,2024-01-17,12
LN22387,CUST12387,Credit Card,82306,6858.83,2023-08-18,12
LN22388,CUST12388,Credit Card,137430,11452.5,2023-04-23,12
LN22389,CUST12389,Personal Loan,310131,6461.06,2023-01-09,48
LN22390,CUST12390,Personal Loan,300371,6257.73,2023-03-02,48
LN22391,CUST12391,Personal Loan,317591,26465.92,2023-07-07,12
LN22392,CUST12392,Personal Loan,189824,5272.89,2024-11-20,36
LN22393,CUST12393,Credit Card,110165,9180.42,2023-12-08,12
LN22394,CUST12394,Consumer Durable,166400,27733.33,2023-07-03,6
LN22395,CUST12395,Personal Loan,388669,8097.27,2023-03-26,48
LN22396,CUST12396,Consumer Durable,134134,22355.67,2024-04-09,6
LN22397,CUST12397,Credit Card,131831,10985.92,2024-02-14,12
LN22398,CUST12398,Credit Card,146388,12199.0,2023-10-15,12
LN22399,CUST12399,Personal Loan,398349,16597.88,2023-09-13,24
LN22400,CUST12400,Personal Loan,227194,4733.21,2023-04-19,48
LN22401,CUST12401,Personal Loan,371883,15495.12,2023-08-13,24
LN22402,CUST12402,Credit Card,90371,7530.92,2024-02-13,12
LN22403,CUST12403,Personal Loan,453445,9446.77,2023-02-27,48
LN22404,CUST12404,Consumer Durable,25699,2141.58,2023-09-26,12
LN22405,CUST12405,Consumer Durable,123455,10287.92,2023-04-08,12
LN22406,CUST12406,Consumer Durable,154464,8581.33,2023-01-16,18
LN22407,CUST12407,Consumer Durable,33498,2791.5,2024-01-28,12
LN22408,CUST12408,Credit Card,72011,6000.92,2024-08-30,12
LN22409,CUST12409,Consumer Durable,59165,9860.83,2023-04-18,6
LN22410,CUST12410,Consumer Durable,63144,10524.0,2023-07-31,6
LN22411,CUST12411,Personal Loan,81623,6801.92,2024-09-16,12
LN22412,CUST12412,Consumer Durable,28582,2381.83,2024-05-15,12
LN22413,CUST12413,Credit Card,77187,6432.25,2024-01-21,12
LN22414,CUST12414,Consumer Durable,28418,4736.33,2024-09-13,6
LN22415,CUST12415,Personal Loan,299179,8310.53,2024-02-23,36
LN22416,CUST12416,Personal Loan,97975,4082.29,2024-06-11,24
LN22417,CUST12417,Consumer Durable,198407,11022.61,2024-08-12,18
LN22418,CUST12418,Personal Loan,399671,11101.97,2023-03-02,36
LN22419,CUST12419,Credit Card,48165,4013.75,2024-03-02,12
LN22420,CUST12420,Credit Card,89267,7438.92,2024-08-26,12
LN22421,CUST12421,Personal Loan,281948,7831.89,2024-01-07,36
LN22422,CUST12422,Credit Card,85623,7135.25,2024-02-27,12
LN22423,CUST12423,Consumer Durable,35968,2997.33,2024-09-05,12
LN22424,CUST12424,Credit Card,125530,10460.83,2024-02-11,12
LN22425,CUST12425,Consumer Durable,122831,20471.83,2023-12-28,6
LN22426,CUST12426,Consumer Durable,113783,9481.92,2024-11-27,12
LN22427,CUST12427,Credit Card,60719,5059.92,2023-02-04,12
LN22428,CUST12428,Credit Card,123356,10279.67,2024-01-30,12
LN22429,CUST12429,Consumer Durable,40412,2245.11,2024-10-10,18
LN22430,CUST12430,Personal Loan,169416,7059.0,2023-01-30,24
LN22431,CUST12431,Credit Card,66256,5521.33,2023-02-19,12
LN22432,CUST12432,Credit Card,90399,7533.25,2024-08-01,12
LN22433,CUST12433,Personal Loan,312806,8689.06,2024-06-01,36
LN22434,CUST12434,Consumer Durable,134927,7495.94,2023-09-22,18
LN22435,CUST12435,Personal Loan,444313,12342.03,2024-06-04,36
LN22436,CUST12436,Personal Loan,65412,2725.5,2023-02-01,24
LN22437,CUST12437,Personal Loan,430083,11946.75,2024-07-19,36
LN22438,CUST12438,Consumer Durable,155014,12917.83,2024-03-06,12
LN22439,CUST12439,Credit Card,111335,9277.92,2023-04-06,12
LN22440,CUST12440,Personal Loan,170822,7117.58,2024-08-07,24
LN22441,CUST12441,Consumer Durable,159845,26640.83,2023-07-28,6
LN22442,CUST12442,Personal Loan,273620,22801.67,2024-02-22,12
LN22443,CUST12443,Credit Card,25418,2118.17,2023-01-21,12
LN22444,CUST12444,Credit Card,26701,2225.08,2023-03-22,12
LN22445,CUST12445,Consumer Durable,140622,11718.5,2023-12-14,12
LN22446,CUST12446,Consumer Durable,21973,3662.17,2023-04-18,6
LN22447,CUST12447,Consumer Durable,152935,25489.17,2023-10-06,6
LN22448,CUST12448,Personal Loan,398116,33176.33,2023-08-07,12
LN22449,CUST12449,Consumer Durable,18085,1507.08,2024-08-17,12
LN22450,CUST12450,Credit Card,33830,2819.17,2023-07-25,12
LN22451,CUST12451,Personal Loan,369235,30769.58,2023-04-01,12
LN22452,CUST12452,Credit Card,114615,9551.25,2024-09-07,12
LN22453,CUST12453,Personal Loan,105991,8832.58,2023-02-04,12
LN22454,CUST12454,Personal Loan,107201,8933.42,2023-01-20,12
LN22455,CUST12455,Personal Loan,254706,5306.38,2024-09-02,48
LN22456,CUST12456,Consumer Durable,67675,5639.58,2024-04-19,12
LN22457,CUST12457,Personal Loan,108103,2252.15,2024-03-20,48
LN22458,CUST12458,Consumer Durable,69658,11609.67,2024-11-25,6
LN22459,CUST12459,Consumer Durable,139366,11613.83,2023-03-15,12
LN22460,CUST12460,Personal Loan,324244,6755.08,2024-11-10,48
LN22461,CUST12461,Consumer Durable,31115,1728.61,2024-01-23,18
LN22462,CUST12462,Personal Loan,110969,2311.85,2023-11-07,48
LN22463,CUST12463,Personal Loan,367182,30598.5,2024-02-02,12
LN22464,CUST12464,Personal Loan,356418,29701.5,2023-09-18,12
LN22465,CUST12465,Credit Card,34324,2860.33,2023-02-13,12
