Loan_ID,Agent_ID,Report_Month,Outstanding_Amount,Days_Past_Due,Missed_EMIs,Contact_Response,Recovery_Status,Amount_Recovered
LN21881,AGT166,2026-03-01,17317.81,0,0,Responsive,Paid,17317.81
LN21882,AGT132,2026-03-01,46497.8,30,2,Promise To Pay,Partial,13949.34
LN21883,AGT129,2026-03-01,19617.63,30,2,No Answer,Unpaid,0.0
LN21884,AGT169,2026-03-01,18963.39,30,2,Promise To Pay,Partial,5689.02
LN21885,AGT165,2026-03-01,35523.22,60,3,No Answer,Unpaid,0.0
LN21886,AGT146,2026-03-01,25133.38,90,4,Promise To Pay,Partial,7540.01
LN21887,AGT122,2026-03-01,3826.07,15,1,Responsive,Partial,1913.04
LN21888,AGT161,2026-03-01,6284.16,30,2,Responsive,Paid,6284.16
LN21889,AGT157,2026-03-01,17069.66,0,0,Responsive,Paid,17069.66
LN21890,AGT152,2026-03-01,6372.82,30,2,Promise To Pay,Partial,1911.85
LN21891,AGT108,2026-03-01,8023.51,0,0,Promise To Pay,Paid,8023.51
LN21892,AGT129,2026-03-01,51696.36,60,3,No Answer,Unpaid,0.0
LN21893,AGT116,2026-03-01,16200.44,60,3,No Answer,Unpaid,0.0
LN21894,AGT121,2026-03-01,7241.22,0,0,Promise To Pay,Paid,7241.22
LN21895,AGT113,2026-03-01,2926.97,0,0,Promise To Pay,Paid,2926.97
LN21896,AGT118,2026-03-01,9438.91,0,0,No Answer,Paid,9438.91
LN21897,AGT135,2026-03-01,13685.25,0,0,No Answer,Paid,13685.25
LN21898,AGT154,2026-03-01,20866.3,0,0,Responsive,Paid,20866.3
LN21899,AGT152,2026-03-01,30520.52,0,0,No Answer,Paid,30520.52
LN21900,AGT129,2026-03-01,11884.2,15,1,Responsive,Partial,5942.1
LN21901,AGT165,2026-03-01,3691.55,0,0,Responsive,Paid,3691.55
LN21902,AGT115,2026-03-01,33989.08,30,2,Promise To Pay,Partial,10196.72
LN21903,AGT162,2026-03-01,12509.63,90,4,No Answer,Unpaid,0.0
LN21904,AGT132,2026-03-01,8374.67,30,2,Responsive,Partial,4187.34
LN21905,AGT167,2026-03-01,3884.57,15,1,Responsive,Paid,3884.57
LN21906,AGT169,2026-03-01,10721.64,0,0,Responsive,Paid,10721.64
LN21907,AGT134,2026-03-01,6471.37,60,3,Promise To Pay,Partial,1941.41
LN21908,AGT143,2026-03-01,53437.24,90,4,Promise To Pay,Partial,16031.17
LN21909,AGT168,2026-03-01,7080.53,0,0,Responsive,Paid,7080.53
LN21910,AGT153,2026-03-01,12948.71,30,2,Responsive,Paid,12948.71
LN21911,AGT150,2026-03-01,29713.63,0,0,No Answer,Paid,29713.63
LN21912,AGT173,2026-03-01,2739.51,15,1,Promise To Pay,Partial,821.85
LN21913,AGT116,2026-03-01,31905.51,0,0,No Answer,Paid,31905.51
LN21914,AGT162,2026-03-01,23892.84,90,4,Promise To Pay,Partial,7167.85
LN21915,AGT124,2026-03-01,7692.07,0,0,Promise To Pay,Paid,7692.07
LN21916,AGT139,2026-03-01,5988.56,0,0,Responsive,Paid,5988.56
LN21917,AGT136,2026-03-01,91367.59,60,3,Promise To Pay,Partial,27410.28
LN21918,AGT129,2026-03-01,14660.89,0,0,Responsive,Paid,14660.89
LN21919,AGT103,2026-03-01,23255.23,0,0,No Answer,Paid,23255.23
LN21920,AGT146,2026-03-01,7750.26,0,0,Responsive,Paid,7750.26
LN21921,AGT114,2026-03-01,11739.51,0,0,Promise To Pay,Paid,11739.51
LN21922,AGT111,2026-03-01,10249.99,0,0,Promise To Pay,Paid,10249.99
LN21923,AGT161,2026-03-01,120108.49,60,3,Responsive,Partial,60054.25
LN21924,AGT109,2026-03-01,21219.8,0,0,Responsive,Paid,21219.8
LN21925,AGT128,2026-03-01,14235.11,0,0,Responsive,Paid,14235.11
LN21926,AGT159,2026-03-01,26702.29,30,2,Promise To Pay,Partial,8010.69
LN21927,AGT104,2026-03-01,17096.62,30,2,Responsive,Paid,17096.62
LN21928,AGT159,2026-03-01,28402.25,90,4,No Answer,Unpaid,0.0
LN21929,AGT148,2026-03-01,4566.85,0,0,No Answer,Paid,4566.85
LN21930,AGT155,2026-03-01,10572.38,0,0,No Answer,Paid,10572.38
LN21931,AGT121,2026-03-01,3013.5,15,1,No Answer,Unpaid,0.0
LN21932,AGT160,2026-03-01,29106.22,15,1,No Answer,Unpaid,0.0
LN21933,AGT171,2026-03-01,11260.06,15,1,Promise To Pay,Partial,3378.02
LN21934,AGT152,2026-03-01,18986.98,15,1,Promise To Pay,Partial,5696.09
LN21935,AGT108,2026-03-01,6726.32,0,0,Responsive,Paid,6726.32
LN21936,AGT118,2026-03-01,23275.49,0,0,Responsive,Paid,23275.49
LN21937,AGT153,2026-03-01,14958.36,60,3,Promise To Pay,Partial,4487.51
LN21938,AGT139,2026-03-01,6668.73,30,2,Responsive,Paid,6668.73
LN21939,AGT124,2026-03-01,16706.07,0,0,Responsive,Paid,16706.07
LN21940,AGT167,2026-03-01,21035.1,30,2,No Answer,Unpaid,0.0
LN21941,AGT113,2026-03-01,20580.88,30,2,Promise To Pay,Partial,6174.26
LN21942,AGT152,2026-03-01,15199.27,15,1,Promise To Pay,Partial,4559.78
LN21943,AGT148,2026-03-01,5242.39,15,1,Promise To Pay,Partial,1572.72
LN21944,AGT110,2026-03-01,12288.06,30,2,Promise To Pay,Partial,3686.42
LN21945,AGT129,2026-03-01,11117.45,0,0,Responsive,Paid,11117.45
LN21946,AGT117,2026-03-01,1664.91,0,0,Responsive,Paid,1664.91
LN21947,AGT154,2026-03-01,12268.83,30,2,Promise To Pay,Partial,3680.65
LN21948,AGT165,2026-03-01,17496.78,60,3,Responsive,Paid,17496.78
LN21949,AGT157,2026-03-01,11571.16,30,2,No Answer,Unpaid,0.0
LN21950,AGT111,2026-03-01,8794.16,15,1,Responsive,Partial,4397.08
LN21951,AGT121,2026-03-01,17811.52,15,1,Promise To Pay,Partial,5343.46
LN21952,AGT101,2026-03-01,9223.36,0,0,Promise To Pay,Paid,9223.36
LN21953,AGT145,2026-03-01,10584.72,0,0,No Answer,Paid,10584.72
LN21954,AGT135,2026-03-01,9415.99,15,1,Promise To Pay,Partial,2824.8
LN21955,AGT103,2026-03-01,1542.77,0,0,Promise To Pay,Paid,1542.77
LN21956,AGT122,2026-03-01,17417.66,30,2,Responsive,Partial,8708.83
LN21957,AGT103,2026-03-01,15750.5,0,0,Promise To Pay,Paid,15750.5
LN21958,AGT111,2026-03-01,3030.77,0,0,Responsive,Paid,3030.77
LN21959,AGT104,2026-03-01,23787.74,30,2,Responsive,Paid,23787.74
LN21960,AGT139,2026-03-01,2410.86,0,0,Responsive,Paid,2410.86
LN21961,AGT120,2026-03-01,17919.66,0,0,No Answer,Paid,17919.66
LN21962,AGT155,2026-03-01,25106.65,30,2,Promise To Pay,Partial,7531.99
LN21963,AGT104,2026-03-01,7560.75,0,0,Promise To Pay,Paid,7560.75
LN21964,AGT156,2026-03-01,15545.41,15,1,Responsive,Partial,7772.7
LN21965,AGT154,2026-03-01,20464.48,60,3,Promise To Pay,Partial,6139.34
LN21966,AGT125,2026-03-01,29169.68,90,4,Promise To Pay,Partial,8750.9
LN21967,AGT145,2026-03-01,8738.73,0,0,Promise To Pay,Paid,8738.73
LN21968,AGT157,2026-03-01,64444.99,60,3,No Answer,Unpaid,0.0
LN21969,AGT111,2026-03-01,2664.51,15,1,Responsive,Paid,2664.51
LN21970,AGT104,2026-03-01,5215.11,0,0,Promise To Pay,Paid,5215.11
LN21971,AGT153,2026-03-01,21397.28,60,3,Promise To Pay,Partial,6419.18
LN21972,AGT154,2026-03-01,15706.76,15,1,Promise To Pay,Partial,4712.03
LN21973,AGT138,2026-03-01,8511.09,30,2,No Answer,Unpaid,0.0
LN21974,AGT118,2026-03-01,8785.06,15,1,Responsive,Paid,8785.06
LN21975,AGT169,2026-03-01,3179.21,0,0,Responsive,Paid,3179.21
LN21976,AGT162,2026-03-01,3714.96,0,0,No Answer,Paid,3714.96
LN21977,AGT122,2026-03-01,25600.35,90,4,Responsive,Paid,25600.35
LN21978,AGT157,2026-03-01,25114.22,60,3,No Answer,Unpaid,0.0
LN21979,AGT112,2026-03-01,5067.25,15,1,No Answer,Unpaid,0.0
LN21980,AGT117,2026-03-01,19296.67,0,0,Promise To Pay,Paid,19296.67
LN21981,AGT137,2026-03-01,38293.02,15,1,No Answer,Unpaid,0.0
LN21982,AGT147,2026-03-01,8958.82,30,2,Responsive,Partial,4479.41
LN21983,AGT172,2026-03-01,28971.32,90,4,Promise To Pay,Partial,8691.4
LN21984,AGT168,2026-03-01,13597.56,0,0,Promise To Pay,Paid,13597.56
LN21985,AGT164,2026-03-01,3695.7,15,1,Responsive,Paid,3695.7
LN21986,AGT119,2026-03-01,27715.7,60,3,Promise To Pay,Partial,8314.71
LN21987,AGT161,2026-03-01,53110.61,15,1,No Answer,Unpaid,0.0
LN21988,AGT159,2026-03-01,17294.46,0,0,No Answer,Paid,17294.46
LN21989,AGT159,2026-03-01,45221.63,90,4,Promise To Pay,Partial,13566.49
LN21990,AGT141,2026-03-01,5562.5,0,0,No Answer,Paid,5562.5
LN21991,AGT106,2026-03-01,12466.42,0,0,No Answer,Paid,12466.42
LN21992,AGT150,2026-03-01,6912.33,30,2,Responsive,Paid,6912.33
LN21993,AGT136,2026-03-01,27862.78,60,3,Responsive,Paid,27862.78
LN21994,AGT114,2026-03-01,1789.65,0,0,Promise To Pay,Paid,1789.65
LN21995,AGT101,2026-03-01,17837.69,30,2,Promise To Pay,Partial,5351.31
LN21996,AGT138,2026-03-01,33012.45,0,0,No Answer,Paid,33012.45
LN21997,AGT167,2026-03-01,21601.76,90,4,No Answer,Unpaid,0.0
LN21998,AGT124,2026-03-01,11076.3,15,1,Promise To Pay,Partial,3322.89
LN21999,AGT145,2026-03-01,18093.66,0,0,No Answer,Paid,18093.66
LN22000,AGT155,2026-03-01,36276.83,90,4,No Answer,Unpaid,0.0
LN22001,AGT119,2026-03-01,53757.81,60,3,No Answer,Unpaid,0.0
LN22002,AGT155,2026-03-01,6747.85,0,0,Responsive,Paid,6747.85
LN22003,AGT122,2026-03-01,35558.58,90,4,Promise To Pay,Partial,10667.57
LN22004,AGT124,2026-03-01,62708.03,30,2,No Answer,Unpaid,0.0
LN22005,AGT163,2026-03-01,4595.61,0,0,Responsive,Paid,4595.61
LN22006,AGT120,2026-03-01,3155.28,0,0,Promise To Pay,Paid,3155.28
LN22007,AGT162,2026-03-01,14847.8,30,2,No Answer,Unpaid,0.0
LN22008,AGT112,2026-03-01,10721.54,0,0,No Answer,Paid,10721.54
LN22009,AGT151,2026-03-01,71517.83,90,4,Promise To Pay,Partial,21455.35
LN22010,AGT159,2026-03-01,9525.02,30,2,Responsive,Paid,9525.02
LN22011,AGT172,2026-03-01,10399.15,15,1,Responsive,Paid,10399.15
LN22012,AGT128,2026-03-01,1743.21,15,1,Promise To Pay,Partial,522.96
LN22013,AGT168,2026-03-01,23070.92,30,2,No Answer,Unpaid,0.0
LN22014,AGT100,2026-03-01,5165.1,0,0,Responsive,Paid,5165.1
LN22015,AGT155,2026-03-01,13428.23,0,0,No Answer,Paid,13428.23
LN22016,AGT172,2026-03-01,6797.94,15,1,No Answer,Unpaid,0.0
LN22017,AGT171,2026-03-01,2819.24,0,0,Responsive,Paid,2819.24
LN22018,AGT122,2026-03-01,8197.02,15,1,No Answer,Unpaid,0.0
LN22019,AGT132,2026-03-01,12754.79,30,2,Promise To Pay,Partial,3826.44
LN22020,AGT171,2026-03-01,11718.7,30,2,No Answer,Unpaid,0.0
LN22021,AGT152,2026-03-01,8265.42,0,0,Promise To Pay,Paid,8265.42
LN22022,AGT105,2026-03-01,9997.15,0,0,No Answer,Paid,9997.15
LN22023,AGT164,2026-03-01,18910.24,0,0,Responsive,Paid,18910.24
LN22024,AGT130,2026-03-01,8325.54,0,0,Responsive,Paid,8325.54
LN22025,AGT132,2026-03-01,2839.26,0,0,Promise To Pay,Paid,2839.26
LN22026,AGT133,2026-03-01,70281.51,60,3,Promise To Pay,Partial,21084.45
LN22027,AGT142,2026-03-01,16212.18,0,0,Responsive,Paid,16212.18
LN22028,AGT146,2026-03-01,33797.54,15,1,No Answer,Unpaid,0.0
LN22029,AGT113,2026-03-01,29043.97,60,3,Promise To Pay,Partial,8713.19
LN22030,AGT116,2026-03-01,7545.22,0,0,Responsive,Paid,7545.22
LN22031,AGT134,2026-03-01,10827.04,0,0,No Answer,Paid,10827.04
LN22032,AGT160,2026-03-01,1553.8,0,0,Responsive,Paid,1553.8
LN22033,AGT113,2026-03-01,5829.42,30,2,Promise To Pay,Partial,1748.83
LN22034,AGT139,2026-03-01,5096.29,30,2,Promise To Pay,Partial,1528.89
LN22035,AGT120,2026-03-01,44415.62,60,3,No Answer,Unpaid,0.0
LN22036,AGT131,2026-03-01,6093.56,15,1,Responsive,Partial,3046.78
LN22037,AGT170,2026-03-01,20049.73,0,0,Promise To Pay,Paid,20049.73
LN22038,AGT155,2026-03-01,7643.83,0,0,Responsive,Paid,7643.83
LN22039,AGT143,2026-03-01,34714.26,60,3,Promise To Pay,Partial,10414.28
LN22040,AGT154,2026-03-01,3881.32,0,0,Promise To Pay,Paid,3881.32
LN22041,AGT125,2026-03-01,12300.64,0,0,Responsive,Paid,12300.64
LN22042,AGT106,2026-03-01,68825.33,30,2,Promise To Pay,Partial,20647.6
LN22043,AGT173,2026-03-01,15394.43,0,0,Responsive,Paid,15394.43
LN22044,AGT144,2026-03-01,8317.69,30,2,Responsive,Partial,4158.85
LN22045,AGT106,2026-03-01,12002.91,0,0,Promise To Pay,Paid,12002.91
LN22046,AGT145,2026-03-01,14030.18,15,1,No Answer,Unpaid,0.0
LN22047,AGT141,2026-03-01,7892.78,0,0,No Answer,Paid,7892.78
LN22048,AGT123,2026-03-01,2868.87,15,1,Promise To Pay,Partial,860.66
LN22049,AGT156,2026-03-01,23744.1,30,2,Responsive,Paid,23744.1
LN22050,AGT154,2026-03-01,7703.86,0,0,No Answer,Paid,7703.86
LN22051,AGT131,2026-03-01,8056.61,30,2,No Answer,Unpaid,0.0
LN22052,AGT102,2026-03-01,12725.2,60,3,Responsive,Partial,6362.6
LN22053,AGT157,2026-03-01,17085.73,30,2,No Answer,Unpaid,0.0
LN22054,AGT146,2026-03-01,30771.54,90,4,Responsive,Partial,15385.77
LN22055,AGT103,2026-03-01,6547.29,0,0,No Answer,Paid,6547.29
LN22056,AGT157,2026-03-01,51712.27,90,4,Responsive,Paid,51712.27
LN22057,AGT124,2026-03-01,22333.25,30,2,Responsive,Partial,11166.62
LN22058,AGT130,2026-03-01,21290.05,0,0,Responsive,Paid,21290.05
LN22059,AGT150,2026-03-01,10678.96,30,2,No Answer,Unpaid,0.0
LN22060,AGT168,2026-03-01,7383.96,0,0,No Answer,Paid,7383.96
LN22061,AGT144,2026-03-01,8601.19,0,0,Responsive,Paid,8601.19
LN22062,AGT103,2026-03-01,30733.5,0,0,Responsive,Paid,30733.5
LN22063,AGT117,2026-03-01,9923.26,60,3,Promise To Pay,Partial,2976.98
LN22064,AGT161,2026-03-01,44969.69,0,0,Promise To Pay,Paid,44969.69
LN22065,AGT166,2026-03-01,1340.28,0,0,No Answer,Paid,1340.28
LN22066,AGT168,2026-03-01,23140.71,0,0,Promise To Pay,Paid,23140.71
LN22067,AGT110,2026-03-01,18067.87,0,0,No Answer,Paid,18067.87
LN22068,AGT131,2026-03-01,9532.4,0,0,Promise To Pay,Paid,9532.4
LN22069,AGT158,2026-03-01,40121.12,30,2,No Answer,Unpaid,0.0
LN22070,AGT108,2026-03-01,7157.29,0,0,No Answer,Paid,7157.29
LN22071,AGT155,2026-03-01,21670.79,30,2,No Answer,Unpaid,0.0
LN22072,AGT115,2026-03-01,51602.58,90,4,Promise To Pay,Partial,15480.77
LN22073,AGT163,2026-03-01,5920.75,0,0,Promise To Pay,Paid,5920.75
LN22074,AGT126,2026-03-01,16344.25,15,1,No Answer,Unpaid,0.0
LN22075,AGT163,2026-03-01,24664.75,15,1,Responsive,Paid,24664.75
LN22076,AGT165,2026-03-01,9403.38,0,0,No Answer,Paid,9403.38
LN22077,AGT107,2026-03-01,26268.51,90,4,No Answer,Unpaid,0.0
LN22078,AGT113,2026-03-01,49826.35,60,3,No Answer,Unpaid,0.0
LN22079,AGT101,2026-03-01,52869.39,15,1,No Answer,Unpaid,0.0
LN22080,AGT136,2026-03-01,41240.75,90,4,Responsive,Paid,41240.75
LN22081,AGT170,2026-03-01,5917.35,30,2,Promise To Pay,Partial,1775.21
LN22082,AGT109,2026-03-01,169964.5,90,4,Responsive,Paid,169964.5
LN22083,AGT151,2026-03-01,16228.94,60,3,Promise To Pay,Partial,4868.68
LN22084,AGT106,2026-03-01,2591.56,15,1,Responsive,Partial,1295.78
LN22085,AGT160,2026-03-01,17955.28,0,0,Promise To Pay,Paid,17955.28
LN22086,AGT159,2026-03-01,16793.67,0,0,Responsive,Paid,16793.67
LN22087,AGT135,2026-03-01,14680.05,30,2,No Answer,Unpaid,0.0
LN22088,AGT132,2026-03-01,4859.51,0,0,Promise To Pay,Paid,4859.51
LN22089,AGT152,2026-03-01,8778.25,30,2,No Answer,Unpaid,0.0
LN22090,AGT104,2026-03-01,6184.24,0,0,No Answer,Paid,6184.24
LN22091,AGT169,2026-03-01,15408.61,0,0,No Answer,Paid,15408.61
LN22092,AGT164,2026-03-01,1638.15,15,1,Responsive,Partial,819.08
LN22093,AGT103,2026-03-01,5805.13,60,3,Promise To Pay,Partial,1741.54
LN22094,AGT106,2026-03-01,8008.96,0,0,No Answer,Paid,8008.96
LN22095,AGT111,2026-03-01,13679.59,90,4,No Answer,Unpaid,0.0
LN22096,AGT110,2026-03-01,6937.7,0,0,Promise To Pay,Paid,6937.7
LN22097,AGT143,2026-03-01,9161.58,0,0,Promise To Pay,Paid,9161.58
LN22098,AGT100,2026-03-01,118250.77,90,4,Responsive,Partial,59125.39
LN22099,AGT161,2026-03-01,24859.94,30,2,No Answer,Unpaid,0.0
LN22100,AGT104,2026-03-01,15086.82,15,1,Responsive,Partial,7543.41
LN22101,AGT159,2026-03-01,4177.58,0,0,No Answer,Paid,4177.58
LN22102,AGT143,2026-03-01,10703.48,0,0,No Answer,Paid,10703.48
LN22103,AGT147,2026-03-01,31327.6,15,1,Promise To Pay,Partial,9398.28
LN22104,AGT151,2026-03-01,7163.18,0,0,Promise To Pay,Paid,7163.18
LN22105,AGT114,2026-03-01,10369.66,30,2,Responsive,Partial,5184.83
LN22106,AGT122,2026-03-01,6213.06,0,0,Promise To Pay,Paid,6213.06
LN22107,AGT135,2026-03-01,18853.25,0,0,No Answer,Paid,18853.25
LN22108,AGT168,2026-03-01,50015.01,90,4,Responsive,Paid,50015.01
LN22109,AGT154,2026-03-01,49610.41,90,4,Responsive,Partial,24805.21
LN22110,AGT174,2026-03-01,206543.13,90,4,Responsive,Partial,103271.57
LN22111,AGT164,2026-03-01,24021.77,60,3,Promise To Pay,Partial,7206.53
LN22112,AGT161,2026-03-01,42815.48,90,4,Responsive,Partial,21407.74
LN22113,AGT123,2026-03-01,5801.18,0,0,No Answer,Paid,5801.18
LN22114,AGT156,2026-03-01,11795.2,0,0,No Answer,Paid,11795.2
LN22115,AGT136,2026-03-01,7346.01,0,0,Responsive,Paid,7346.01
LN22116,AGT169,2026-03-01,24953.25,30,2,No Answer,Unpaid,0.0
LN22117,AGT158,2026-03-01,8873.23,0,0,Responsive,Paid,8873.23
LN22118,AGT123,2026-03-01,4971.91,0,0,No Answer,Paid,4971.91
LN22119,AGT132,2026-03-01,16201.31,30,2,Responsive,Partial,8100.65
LN22120,AGT123,2026-03-01,29426.05,0,0,Promise To Pay,Paid,29426.05
LN22121,AGT149,2026-03-01,4171.61,0,0,No Answer,Paid,4171.61
LN22122,AGT123,2026-03-01,12548.36,30,2,No Answer,Unpaid,0.0
LN22123,AGT122,2026-03-01,3335.1,15,1,Promise To Pay,Partial,1000.53
LN22124,AGT148,2026-03-01,10469.36,30,2,Responsive,Paid,10469.36
LN22125,AGT118,2026-03-01,3156.92,30,2,Promise To Pay,Partial,947.08
LN22126,AGT128,2026-03-01,9437.6,0,0,No Answer,Paid,9437.6
LN22127,AGT168,2026-03-01,27946.27,0,0,Promise To Pay,Paid,27946.27
LN22128,AGT163,2026-03-01,11533.45,0,0,Promise To Pay,Paid,11533.45
LN22129,AGT148,2026-03-01,5182.18,0,0,Promise To Pay,Paid,5182.18
LN22130,AGT167,2026-03-01,3862.92,0,0,No Answer,Paid,3862.92
LN22131,AGT162,2026-03-01,12568.29,0,0,Responsive,Paid,12568.29
LN22132,AGT134,2026-03-01,62077.85,90,4,Responsive,Partial,31038.92
LN22133,AGT166,2026-03-01,8439.71,30,2,Promise To Pay,Partial,2531.91
LN22134,AGT125,2026-03-01,15670.22,15,1,No Answer,Unpaid,0.0
LN22135,AGT164,2026-03-01,9538.4,0,0,No Answer,Paid,9538.4
LN22136,AGT160,2026-03-01,6251.5,15,1,Promise To Pay,Partial,1875.45
LN22137,AGT129,2026-03-01,27861.56,30,2,Promise To Pay,Partial,8358.47
LN22138,AGT134,2026-03-01,34754.02,15,1,Promise To Pay,Partial,10426.21
LN22139,AGT165,2026-03-01,6323.17,30,2,No Answer,Unpaid,0.0
LN22140,AGT156,2026-03-01,6182.53,0,0,Responsive,Paid,6182.53
LN22141,AGT118,2026-03-01,8857.42,15,1,Responsive,Paid,8857.42
LN22142,AGT166,2026-03-01,10945.03,30,2,Promise To Pay,Partial,3283.51
LN22143,AGT169,2026-03-01,25494.48,30,2,Responsive,Paid,25494.48
LN22144,AGT169,2026-03-01,14261.81,15,1,No Answer,Unpaid,0.0
LN22145,AGT131,2026-03-01,32902.54,0,0,Promise To Pay,Paid,32902.54
LN22146,AGT106,2026-03-01,11666.72,15,1,No Answer,Unpaid,0.0
LN22147,AGT170,2026-03-01,10365.0,0,0,Responsive,Paid,10365.0
LN22148,AGT147,2026-03-01,40215.68,60,3,Promise To Pay,Partial,12064.7
LN22149,AGT115,2026-03-01,37790.47,0,0,No Answer,Paid,37790.47
LN22150,AGT105,2026-03-01,6919.8,60,3,No Answer,Unpaid,0.0
LN22151,AGT174,2026-03-01,19825.48,90,4,Responsive,Partial,9912.74
LN22152,AGT156,2026-03-01,72840.5,90,4,Promise To Pay,Partial,21852.15
LN22153,AGT158,2026-03-01,7542.95,30,2,Responsive,Paid,7542.95
LN22154,AGT128,2026-03-01,10395.5,60,3,Promise To Pay,Partial,3118.65
LN22155,AGT172,2026-03-01,15353.4,0,0,Promise To Pay,Paid,15353.4
LN22156,AGT110,2026-03-01,21053.26,30,2,Promise To Pay,Partial,6315.98
LN22157,AGT141,2026-03-01,15937.44,0,0,Promise To Pay,Paid,15937.44
LN22158,AGT140,2026-03-01,15065.07,30,2,No Answer,Unpaid,0.0
LN22159,AGT103,2026-03-01,31041.75,60,3,Promise To Pay,Partial,9312.52
LN22160,AGT112,2026-03-01,13576.64,0,0,Responsive,Paid,13576.64
LN22161,AGT159,2026-03-01,30886.43,0,0,Promise To Pay,Paid,30886.43
LN22162,AGT107,2026-03-01,22906.21,0,0,No Answer,Paid,22906.21
LN22163,AGT146,2026-03-01,29474.61,0,0,No Answer,Paid,29474.61
LN22164,AGT169,2026-03-01,2888.26,0,0,Responsive,Paid,2888.26
LN22165,AGT120,2026-03-01,45314.29,90,4,No Answer,Unpaid,0.0
LN22166,AGT106,2026-03-01,11940.54,30,2,Responsive,Paid,11940.54
LN22167,AGT149,2026-03-01,14444.01,90,4,No Answer,Unpaid,0.0
LN22168,AGT167,2026-03-01,6737.85,0,0,No Answer,Paid,6737.85
LN22169,AGT147,2026-03-01,2923.2,0,0,Promise To Pay,Paid,2923.2
LN22170,AGT168,2026-03-01,41458.64,0,0,Responsive,Paid,41458.64
LN22171,AGT163,2026-03-01,68489.34,90,4,Promise To Pay,Partial,20546.8
LN22172,AGT170,2026-03-01,74908.51,30,2,Responsive,Partial,37454.25
LN22173,AGT136,2026-03-01,16665.12,90,4,Responsive,Partial,8332.56
LN22174,AGT123,2026-03-01,21149.36,15,1,Promise To Pay,Partial,6344.81
LN22175,AGT164,2026-03-01,7845.41,15,1,Responsive,Partial,3922.7
LN22176,AGT100,2026-03-01,20207.45,30,2,Promise To Pay,Partial,6062.23
LN22177,AGT171,2026-03-01,6621.72,0,0,Responsive,Paid,6621.72
LN22178,AGT149,2026-03-01,19409.86,60,3,Responsive,Partial,9704.93
LN22179,AGT137,2026-03-01,1056.72,15,1,Promise To Pay,Partial,317.02
LN22180,AGT131,2026-03-01,23385.05,30,2,Promise To Pay,Partial,7015.51
LN22181,AGT101,2026-03-01,13353.02,30,2,Responsive,Partial,6676.51
LN22182,AGT170,2026-03-01,40235.73,60,3,No Answer,Unpaid,0.0
LN22183,AGT136,2026-03-01,10357.58,30,2,Promise To Pay,Partial,3107.27
LN22184,AGT140,2026-03-01,10781.31,0,0,Promise To Pay,Paid,10781.31
LN22185,AGT108,2026-03-01,11283.52,0,0,Promise To Pay,Paid,11283.52
LN22186,AGT139,2026-03-01,9399.63,0,0,Promise To Pay,Paid,9399.63
LN22187,AGT124,2026-03-01,11756.43,0,0,Promise To Pay,Paid,11756.43
LN22188,AGT170,2026-03-01,2468.54,0,0,No Answer,Paid,2468.54
LN22189,AGT147,2026-03-01,15166.76,15,1,No Answer,Unpaid,0.0
LN22190,AGT114,2026-03-01,15071.53,15,1,No Answer,Unpaid,0.0
LN22191,AGT152,2026-03-01,4444.83,15,1,No Answer,Unpaid,0.0
LN22192,AGT131,2026-03-01,18946.91,0,0,No Answer,Paid,18946.91
LN22193,AGT109,2026-03-01,20187.05,15,1,Promise To Pay,Partial,6056.11
LN22194,AGT126,2026-03-01,37690.65,60,3,No Answer,Unpaid,0.0
LN22195,AGT107,2026-03-01,8088.38,0,0,Responsive,Paid,8088.38
LN22196,AGT114,2026-03-01,11227.01,15,1,Responsive,Partial,5613.51
LN22197,AGT143,2026-03-01,10286.26,0,0,Promise To Pay,Paid,10286.26
LN22198,AGT113,2026-03-01,6277.5,0,0,Promise To Pay,Paid,6277.5
LN22199,AGT165,2026-03-01,7996.06,15,1,No Answer,Unpaid,0.0
LN22200,AGT143,2026-03-01,62646.28,60,3,No Answer,Unpaid,0.0
LN22201,AGT131,2026-03-01,57395.19,30,2,Responsive,Paid,57395.19
LN22202,AGT156,2026-03-01,20445.69,0,0,Responsive,Paid,20445.69
LN22203,AGT117,2026-03-01,7679.07,0,0,Responsive,Paid,7679.07
LN22204,AGT163,2026-03-01,13406.17,30,2,Promise To Pay,Partial,4021.85
LN22205,AGT119,2026-03-01,17697.19,30,2,No Answer,Unpaid,0.0
LN22206,AGT114,2026-03-01,44936.99,60,3,Promise To Pay,Partial,13481.1
LN22207,AGT124,2026-03-01,16398.93,15,1,Responsive,Paid,16398.93
LN22208,AGT121,2026-03-01,3733.45,30,2,Responsive,Partial,1866.72
LN22209,AGT112,2026-03-01,4248.01,30,2,Promise To Pay,Partial,1274.4
LN22210,AGT131,2026-03-01,34627.74,30,2,Responsive,Partial,17313.87
LN22211,AGT165,2026-03-01,5630.78,60,3,Promise To Pay,Partial,1689.23
LN22212,AGT123,2026-03-01,1709.57,0,0,Promise To Pay,Paid,1709.57
LN22213,AGT123,2026-03-01,13203.41,0,0,No Answer,Paid,13203.41
LN22214,AGT109,2026-03-01,21033.14,0,0,Responsive,Paid,21033.14
LN22215,AGT104,2026-03-01,4558.83,90,4,Responsive,Paid,4558.83
LN22216,AGT127,2026-03-01,84107.63,30,2,Responsive,Paid,84107.63
LN22217,AGT160,2026-03-01,25319.6,0,0,Promise To Pay,Paid,25319.6
