Loan_ID,Customer_ID,Loan_Type,Loan_Amount,EMI_Amount,Start_Date,Tenure_Months,City,Region,Income_Band,Credit_Score,Customer_Segment,Agent_ID,Report_Month,Outstanding_Amount,Days_Past_Due,Missed_EMIs,Contact_Response,Recovery_Status,Amount_Recovered,Priority_Score,Risk_Level
LN20713,CUST10713,Personal Loan,72561,6046.75,2023-10-18,12,Kolkata,East,High,772,Premium,AGT112,3/1/2026,6989.69,0,0,Responsive,Paid,6989.69,11.98969,Medium Risk
LN20714,CUST10714,Consumer Durable,182861,15238.42,2023-04-15,12,Hyderabad,South,Medium,678,Mass,AGT124,3/1/2026,28684.34,30,2,Promise To Pay,Partial,8605.3,,Low Risk
LN20715,CUST10715,Credit Card,78845,6570.42,2024-09-18,12,Hyderabad,South,High,767,Affluent,AGT139,3/1/2026,9699.5,15,1,No Answer,Unpaid,0.0,79.6995,Medium Risk
LN20716,CUST10716,Consumer Durable,190060,15838.33,2024-03-01,12,Delhi NCR,North,Low,551,Mass,AGT122,3/1/2026,17480.57,0,0,No Answer,Paid,17480.57,47.48057,Medium Risk
LN20717,CUST10717,Credit Card,79747,6645.58,2024-03-17,12,Kolkata,East,High,834,Mass,AGT135,3/1/2026,7957.53,15,1,Responsive,Partial,3978.76,52.95753,Medium Risk
LN20718,CUST10718,Consumer Durable,87402,7283.5,2024-10-30,12,Mumbai,West,Low,569,Affluent,AGT110,3/1/2026,21794.33,30,2,Promise To Pay,Partial,6538.3,,Low Risk
LN20719,CUST10719,Consumer Durable,176762,29460.33,2024-02-19,6,Hyderabad,South,High,783,Mass,AGT132,3/1/2026,32902.24,0,0,Responsive,Paid,32902.24,37.90224,Medium Risk
LN20720,CUST10720,Personal Loan,245785,20482.08,2023-10-26,12,Kolkata,East,Low,621,Mass,AGT170,3/1/2026,21317.81,0,0,Responsive,Paid,21317.81,26.31781,Medium Risk
LN20721,CUST10721,Credit Card,66893,5574.42,2023-01-29,12,Pune,West,Medium,709,Affluent,AGT147,3/1/2026,11744.98,30,2,Responsive,Paid,11744.98,96.74498,Medium Risk
LN20722,CUST10722,Consumer Durable,34758,1931.0,2023-10-17,18,Kolkata,East,Low,603,Mass,AGT143,3/1/2026,4745.81,60,3,Promise To Pay,Partial,1423.74,,Low Risk
LN20723,CUST10723,Consumer Durable,155110,8617.22,2023-06-13,18,Hyderabad,South,Low,618,Mass,AGT114,3/1/2026,8155.48,15,1,Responsive,Partial,4077.74,53.15548,Medium Risk
LN20724,CUST10724,Credit Card,49268,4105.67,2023-03-09,12,Hyderabad,South,Low,630,Affluent,AGT158,3/1/2026,4358.21,15,1,Responsive,Partial,2179.11,49.35821,Medium Risk
LN20725,CUST10725,Personal Loan,437270,36439.17,2024-05-19,12,Bangalore,South,Low,553,Affluent,AGT129,3/1/2026,43289.17,15,1,No Answer,Unpaid,0.0,113.28917,Medium Risk
LN20726,CUST10726,Personal Loan,119947,4997.79,2024-03-02,24,Mumbai,West,Low,641,Mass,AGT174,3/1/2026,7352.19,15,1,No Answer,Unpaid,0.0,77.35219000000001,Medium Risk
LN20727,CUST10727,Personal Loan,431861,11996.14,2024-02-02,36,Bangalore,South,Medium,683,Mass,AGT143,3/1/2026,14952.57,15,1,Promise To Pay,Partial,4485.77,,Low Risk
LN20728,CUST10728,Personal Loan,168082,3501.71,2023-09-30,48,Delhi NCR,North,High,745,Mass,AGT134,3/1/2026,15446.87,60,3,No Answer,Unpaid,0.0,195.44687,Low Risk
LN20729,CUST10729,Credit Card,78849,6570.75,2024-09-27,12,Pune,West,Low,720,Mass,AGT115,3/1/2026,11016.17,30,2,Promise To Pay,Partial,3304.85,,Low Risk
LN20730,CUST10730,Credit Card,14709,1225.75,2024-07-31,12,Kolkata,East,High,779,Mass,AGT112,3/1/2026,1338.48,0,0,Responsive,Paid,1338.48,6.338480000000001,Medium Risk
LN20731,CUST10731,Personal Loan,201662,8402.58,2023-04-14,24,Kolkata,East,High,754,Mass,AGT158,3/1/2026,9139.32,0,0,Responsive,Paid,9139.32,14.13932,Medium Risk
LN20732,CUST10732,Credit Card,31090,2590.83,2024-07-16,12,Pune,West,High,843,Mass,AGT129,3/1/2026,3360.51,0,0,Promise To Pay,Paid,3360.51,,Low Risk
LN20733,CUST10733,Credit Card,77870,6489.17,2023-12-07,12,Kolkata,East,High,807,Affluent,AGT139,3/1/2026,25927.44,60,3,No Answer,Unpaid,0.0,205.92744,Low Risk
LN20734,CUST10734,Consumer Durable,182950,10163.89,2023-03-30,18,Kolkata,East,Medium,768,Mass,AGT117,3/1/2026,8638.03,15,1,Responsive,Partial,4319.02,53.63803,Medium Risk
LN20735,CUST10735,Consumer Durable,118521,19753.5,2024-01-19,6,Mumbai,West,High,795,Mass,AGT157,3/1/2026,69246.43,90,4,No Answer,Unpaid,0.0,319.24643,High Risk
LN20736,CUST10736,Personal Loan,65303,1813.97,2023-03-07,36,Mumbai,West,Low,610,Affluent,AGT139,3/1/2026,2111.57,15,1,Promise To Pay,Partial,633.47,,Low Risk
LN20737,CUST10737,Personal Loan,127488,2656.0,2024-04-30,48,Delhi NCR,North,Medium,654,Mass,AGT158,3/1/2026,3714.95,15,1,Promise To Pay,Partial,1114.48,,Low Risk
LN20738,CUST10738,Credit Card,34937,2911.42,2023-11-07,12,Hyderabad,South,Medium,776,Affluent,AGT155,3/1/2026,4359.78,0,0,Promise To Pay,Paid,4359.78,,Low Risk
LN20739,CUST10739,Credit Card,10325,860.42,2023-06-18,12,Mumbai,West,Medium,752,Affluent,AGT166,3/1/2026,3478.6,60,3,Promise To Pay,Partial,1043.58,,Low Risk
LN20740,CUST10740,Personal Loan,111047,9253.92,2024-11-27,12,Delhi NCR,North,Medium,675,Mass,AGT122,3/1/2026,9854.14,0,0,No Answer,Paid,9854.14,39.85414,Medium Risk
LN20741,CUST10741,Personal Loan,317377,26448.08,2023-05-02,12,Kolkata,East,Medium,760,Mass,AGT124,3/1/2026,24739.78,0,0,Promise To Pay,Paid,24739.78,,Low Risk
LN20742,CUST10742,Personal Loan,356378,14849.08,2023-04-28,24,Pune,West,Low,701,Mass,AGT135,3/1/2026,26470.55,30,2,Promise To Pay,Partial,7941.16,,Low Risk
LN20743,CUST10743,Credit Card,48984,4082.0,2023-02-02,12,Bangalore,South,Low,702,Mass,AGT114,3/1/2026,4589.56,0,0,No Answer,Paid,4589.56,34.58956,Medium Risk
LN20744,CUST10744,Personal Loan,57418,4784.83,2024-08-01,12,Delhi NCR,North,Medium,698,Affluent,AGT110,3/1/2026,13004.23,60,3,Promise To Pay,Partial,3901.27,,Low Risk
LN20745,CUST10745,Credit Card,100763,8396.92,2024-03-09,12,Bangalore,South,Medium,776,Mass,AGT123,3/1/2026,7924.74,15,1,No Answer,Unpaid,0.0,77.92474,Medium Risk
LN20746,CUST10746,Consumer Durable,148972,12414.33,2023-09-26,12,Kolkata,East,Low,605,Mass,AGT130,3/1/2026,23933.46,30,2,Promise To Pay,Partial,7180.04,,Low Risk
LN20747,CUST10747,Credit Card,148525,12377.08,2023-07-23,12,Hyderabad,South,Medium,657,Affluent,AGT174,3/1/2026,10816.58,15,1,No Answer,Unpaid,0.0,80.81658,Medium Risk
LN20748,CUST10748,Credit Card,82370,6864.17,2024-04-28,12,Hyderabad,South,Low,585,Mass,AGT101,3/1/2026,26568.24,90,4,Responsive,Paid,26568.24,251.56824,High Risk
LN20749,CUST10749,Consumer Durable,172206,14350.5,2023-05-05,12,Mumbai,West,High,814,Mass,AGT112,3/1/2026,19731.26,15,1,Responsive,Paid,19731.26,64.73125999999999,Medium Risk
LN20750,CUST10750,Personal Loan,301509,6281.44,2024-10-19,48,Kolkata,East,Low,574,Mass,AGT115,3/1/2026,8317.51,15,1,Responsive,Partial,4158.76,53.31751,Medium Risk
LN20751,CUST10751,Credit Card,132446,11037.17,2023-07-05,12,Hyderabad,South,Low,626,Mass,AGT132,3/1/2026,13346.8,15,1,Promise To Pay,Partial,4004.04,,Low Risk
LN20752,CUST10752,Credit Card,27056,2254.67,2023-02-02,12,Delhi NCR,North,Low,672,Mass,AGT159,3/1/2026,3287.84,0,0,Promise To Pay,Paid,3287.84,,Low Risk
LN20753,CUST10753,Consumer Durable,126523,10543.58,2024-06-11,12,Delhi NCR,North,Low,632,Affluent,AGT119,3/1/2026,27336.98,60,3,Promise To Pay,Partial,8201.09,,Low Risk
LN20754,CUST10754,Consumer Durable,104559,17426.5,2024-03-30,6,Mumbai,West,Medium,684,Premium,AGT139,3/1/2026,30787.74,30,2,Responsive,Paid,30787.74,115.78774,Medium Risk
LN20755,CUST10755,Credit Card,59400,4950.0,2024-02-14,12,Kolkata,East,Medium,706,Mass,AGT165,3/1/2026,25606.27,90,4,No Answer,Unpaid,0.0,275.60627,High Risk
LN20756,CUST10756,Personal Loan,253947,7054.08,2024-02-17,36,Hyderabad,South,High,750,Premium,AGT127,3/1/2026,6031.35,15,1,No Answer,Unpaid,0.0,76.03135,Medium Risk
LN20757,CUST10757,Personal Loan,146222,12185.17,2024-04-29,12,Delhi NCR,North,Low,590,Mass,AGT131,3/1/2026,15311.41,0,0,No Answer,Paid,15311.41,45.31141,Medium Risk
LN20758,CUST10758,Consumer Durable,122151,6786.17,2023-07-31,18,Pune,West,Medium,772,Affluent,AGT110,3/1/2026,7422.72,0,0,Promise To Pay,Paid,7422.72,,Low Risk
LN20759,CUST10759,Consumer Durable,138621,11551.75,2023-09-24,12,Kolkata,East,High,725,Premium,AGT149,3/1/2026,49970.58,60,3,Promise To Pay,Partial,14991.17,,Low Risk
LN20760,CUST10760,Credit Card,87532,7294.33,2023-05-31,12,Delhi NCR,North,Low,632,Premium,AGT156,3/1/2026,31072.54,60,3,No Answer,Unpaid,0.0,211.07254,Low Risk
LN20761,CUST10761,Consumer Durable,22128,1229.33,2024-08-14,18,Mumbai,West,High,826,Mass,AGT122,3/1/2026,2840.01,30,2,Promise To Pay,Partial,852.0,,Low Risk
LN20762,CUST10762,Consumer Durable,139462,23243.67,2023-08-15,6,Kolkata,East,High,787,Premium,AGT120,3/1/2026,93885.4,90,4,Promise To Pay,Partial,28165.62,,Low Risk
LN20763,CUST10763,Consumer Durable,123954,6886.33,2023-11-20,18,Bangalore,South,Low,664,Mass,AGT141,3/1/2026,8489.26,15,1,Promise To Pay,Partial,2546.78,,Low Risk
LN20764,CUST10764,Consumer Durable,133714,7428.56,2023-10-10,18,Pune,West,Medium,670,Mass,AGT107,3/1/2026,12440.73,30,2,Responsive,Partial,6220.36,97.44073,Medium Risk
LN20765,CUST10765,Credit Card,132467,11038.92,2024-06-30,12,Pune,West,Medium,697,Mass,AGT143,3/1/2026,47295.26,90,4,No Answer,Unpaid,0.0,297.29526,High Risk
LN20766,CUST10766,Credit Card,36866,3072.17,2023-09-06,12,Mumbai,West,High,812,Mass,AGT167,3/1/2026,3736.91,15,1,Promise To Pay,Partial,1121.07,,Low Risk
LN20767,CUST10767,Credit Card,18205,1517.08,2024-07-09,12,Mumbai,West,High,803,Premium,AGT105,3/1/2026,1977.41,0,0,No Answer,Paid,1977.41,31.97741,Medium Risk
LN20768,CUST10768,Consumer Durable,56364,9394.0,2023-11-08,6,Hyderabad,South,Medium,652,Premium,AGT130,3/1/2026,11862.88,0,0,Promise To Pay,Paid,11862.88,,Low Risk
LN20769,CUST10769,Personal Loan,63771,5314.25,2023-05-21,12,Kolkata,East,Medium,750,Mass,AGT140,3/1/2026,4853.22,15,1,No Answer,Unpaid,0.0,74.85322,Medium Risk
LN20770,CUST10770,Personal Loan,90930,3788.75,2024-03-20,24,Pune,West,Medium,712,Mass,AGT137,3/1/2026,7376.95,30,2,Promise To Pay,Partial,2213.09,,Low Risk
LN20771,CUST10771,Consumer Durable,192566,32094.33,2023-03-01,6,Mumbai,West,High,777,Mass,AGT107,3/1/2026,28629.73,15,1,No Answer,Unpaid,0.0,98.62973,Medium Risk
LN20772,CUST10772,Credit Card,128644,10720.33,2024-06-03,12,Bangalore,South,High,728,Mass,AGT133,3/1/2026,42845.45,60,3,No Answer,Unpaid,0.0,222.84545,Low Risk
LN20773,CUST10773,Consumer Durable,76463,4247.94,2024-11-21,18,Bangalore,South,Medium,749,Mass,AGT116,3/1/2026,11779.32,60,3,Promise To Pay,Partial,3533.8,,Low Risk
LN20774,CUST10774,Consumer Durable,112519,18753.17,2023-06-06,6,Pune,West,Medium,715,Mass,AGT101,3/1/2026,41629.1,30,2,Responsive,Paid,41629.1,126.6291,Low Risk
LN20775,CUST10775,Credit Card,89341,7445.08,2024-11-07,12,Bangalore,South,High,785,Mass,AGT111,3/1/2026,6828.4,0,0,No Answer,Paid,6828.4,36.8284,Medium Risk
LN20776,CUST10776,Personal Loan,349624,9711.78,2023-01-13,36,Mumbai,West,High,795,Mass,AGT119,3/1/2026,21275.39,30,2,No Answer,Unpaid,0.0,131.27539000000002,Low Risk
LN20777,CUST10777,Consumer Durable,142923,23820.5,2023-03-01,6,Mumbai,West,Low,615,Affluent,AGT153,3/1/2026,140935.31,90,4,Responsive,Paid,140935.31,365.93530999999996,High Risk
LN20778,CUST10778,Credit Card,138591,11549.25,2024-02-02,12,Bangalore,South,Low,685,Mass,AGT149,3/1/2026,40666.49,60,3,Responsive,Paid,40666.49,195.66649,Low Risk
LN20779,CUST10779,Consumer Durable,181527,15127.25,2024-08-10,12,Delhi NCR,North,Low,662,Premium,AGT117,3/1/2026,52725.41,90,4,Promise To Pay,Partial,15817.62,,Low Risk
LN20780,CUST10780,Personal Loan,342525,14271.88,2023-12-26,24,Bangalore,South,Low,622,Mass,AGT137,3/1/2026,17894.27,0,0,Responsive,Paid,17894.27,22.89427,Medium Risk
LN20781,CUST10781,Personal Loan,276945,5769.69,2023-02-16,48,Kolkata,East,Medium,722,Mass,AGT172,3/1/2026,8452.32,0,0,Promise To Pay,Paid,8452.32,,Low Risk
LN20782,CUST10782,Consumer Durable,127319,10609.92,2024-02-17,12,Hyderabad,South,Medium,758,Mass,AGT128,3/1/2026,29667.6,30,2,No Answer,Unpaid,0.0,139.6676,Low Risk
LN20783,CUST10783,Credit Card,49658,4138.17,2024-02-13,12,Mumbai,West,Low,560,Mass,AGT154,3/1/2026,5749.55,0,0,Promise To Pay,Paid,5749.55,,Low Risk
LN20784,CUST10784,Consumer Durable,30975,5162.5,2024-05-21,6,Pune,West,Medium,670,Mass,AGT171,3/1/2026,19611.89,90,4,Responsive,Partial,9805.94,244.61189,Low Risk
LN20785,CUST10785,Consumer Durable,169732,14144.33,2023-04-14,12,Mumbai,West,High,747,Mass,AGT165,3/1/2026,19103.97,15,1,Promise To Pay,Partial,5731.19,,Low Risk
LN20786,CUST10786,Credit Card,77827,6485.58,2023-12-04,12,Hyderabad,South,Low,645,Affluent,AGT103,3/1/2026,28519.17,60,3,Responsive,Paid,28519.17,183.51917,Low Risk
LN20787,CUST10787,Credit Card,65737,5478.08,2024-08-01,12,Mumbai,West,Medium,734,Mass,AGT129,3/1/2026,7637.28,15,1,Promise To Pay,Partial,2291.18,,Low Risk
LN20788,CUST10788,Personal Loan,411380,11427.22,2024-01-10,36,Kolkata,East,Low,636,Mass,AGT171,3/1/2026,37306.4,60,3,Responsive,Partial,18653.2,192.3064,Low Risk
LN20789,CUST10789,Consumer Durable,166307,27717.83,2023-10-17,6,Mumbai,West,Medium,668,Affluent,AGT119,3/1/2026,81117.33,30,2,No Answer,Unpaid,0.0,191.11732999999998,Low Risk
LN20790,CUST10790,Personal Loan,163678,3409.96,2023-10-11,48,Hyderabad,South,Low,620,Affluent,AGT161,3/1/2026,8760.57,30,2,No Answer,Unpaid,0.0,118.76057,Medium Risk
LN20791,CUST10791,Personal Loan,494745,13742.92,2024-10-19,36,Hyderabad,South,High,819,Mass,AGT135,3/1/2026,22066.04,30,2,No Answer,Unpaid,0.0,132.06604,Low Risk
LN20792,CUST10792,Credit Card,49578,4131.5,2024-06-26,12,Delhi NCR,North,High,745,Affluent,AGT104,3/1/2026,17505.0,60,3,Responsive,Paid,17505.0,172.505,Low Risk
LN20793,CUST10793,Personal Loan,142006,5916.92,2024-02-24,24,Pune,West,Low,608,Premium,AGT150,3/1/2026,8174.05,0,0,Promise To Pay,Paid,8174.05,,Low Risk
LN20794,CUST10794,Credit Card,130831,10902.58,2024-06-18,12,Delhi NCR,North,Medium,767,Mass,AGT112,3/1/2026,14778.26,15,1,Promise To Pay,Partial,4433.48,,Low Risk
LN20795,CUST10795,Credit Card,90716,7559.67,2024-06-24,12,Hyderabad,South,Medium,728,Mass,AGT152,3/1/2026,8884.65,0,0,Responsive,Paid,8884.65,13.884649999999999,Medium Risk
LN20796,CUST10796,Credit Card,108738,9061.5,2023-07-15,12,Hyderabad,South,Low,624,Mass,AGT128,3/1/2026,36483.66,90,4,Promise To Pay,Partial,10945.1,,Low Risk
LN20797,CUST10797,Personal Loan,451027,12528.53,2023-05-31,36,Bangalore,South,Low,643,Mass,AGT150,3/1/2026,17651.86,15,1,No Answer,Unpaid,0.0,87.65186,Medium Risk
LN20798,CUST10798,Consumer Durable,87535,7294.58,2023-11-07,12,Pune,West,Medium,696,Premium,AGT122,3/1/2026,6568.56,0,0,Responsive,Paid,6568.56,11.568560000000002,Medium Risk
LN20799,CUST10799,Consumer Durable,78240,4346.67,2024-07-03,18,Bangalore,South,Medium,708,Mass,AGT167,3/1/2026,19378.56,90,4,Responsive,Paid,19378.56,244.37856,Low Risk
LN20800,CUST10800,Consumer Durable,55894,4657.83,2024-08-13,12,Delhi NCR,North,Medium,672,Affluent,AGT115,3/1/2026,13912.24,60,3,No Answer,Unpaid,0.0,193.91224,Low Risk
LN20801,CUST10801,Credit Card,60673,5056.08,2023-03-10,12,Delhi NCR,North,High,789,Affluent,AGT168,3/1/2026,5962.99,0,0,Responsive,Paid,5962.99,10.96299,Medium Risk
LN20802,CUST10802,Personal Loan,108239,4509.96,2023-08-19,24,Pune,West,Medium,776,Mass,AGT126,3/1/2026,10203.2,30,2,Responsive,Partial,5101.6,95.2032,Medium Risk
LN20803,CUST10803,Credit Card,65718,5476.5,2024-01-11,12,Pune,West,Medium,767,Affluent,AGT138,3/1/2026,11296.94,30,2,No Answer,Unpaid,0.0,121.29694,Low Risk
LN20804,CUST10804,Credit Card,58345,4862.08,2023-09-20,12,Pune,West,Medium,673,Premium,AGT149,3/1/2026,19498.48,60,3,Promise To Pay,Partial,5849.54,,Low Risk
LN20805,CUST10805,Consumer Durable,106841,8903.42,2024-10-01,12,Pune,West,High,796,Premium,AGT134,3/1/2026,9564.54,0,0,Promise To Pay,Paid,9564.54,,Low Risk
LN20806,CUST10806,Personal Loan,261801,7272.25,2024-03-02,36,Kolkata,East,High,798,Mass,AGT101,3/1/2026,15096.81,30,2,Responsive,Paid,15096.81,100.09681,Medium Risk
LN20807,CUST10807,Consumer Durable,83970,6997.5,2024-07-13,12,Mumbai,West,High,799,Mass,AGT118,3/1/2026,9088.26,0,0,Promise To Pay,Paid,9088.26,,Low Risk
LN20808,CUST10808,Personal Loan,166859,3476.23,2023-04-24,48,Hyderabad,South,Low,689,Affluent,AGT120,3/1/2026,4764.98,0,0,No Answer,Paid,4764.98,34.76498,Medium Risk
LN20809,CUST10809,Personal Loan,103753,8646.08,2024-03-03,12,Bangalore,South,High,759,Mass,AGT163,3/1/2026,12082.86,15,1,No Answer,Unpaid,0.0,82.08286,Medium Risk
LN20810,CUST10810,Consumer Durable,39745,6624.17,2023-12-14,6,Pune,West,Medium,778,Mass,AGT156,3/1/2026,8648.75,15,1,Promise To Pay,Partial,2594.62,,Low Risk
LN20811,CUST10811,Consumer Durable,159399,26566.5,2024-03-17,6,Hyderabad,South,Medium,772,Affluent,AGT135,3/1/2026,31245.16,15,1,Promise To Pay,Partial,9373.55,,Low Risk
LN20812,CUST10812,Credit Card,100944,8412.0,2024-09-30,12,Delhi NCR,North,Medium,772,Affluent,AGT140,3/1/2026,6866.22,0,0,Responsive,Paid,6866.22,11.86622,Medium Risk
LN20813,CUST10813,Consumer Durable,38396,2133.11,2023-10-29,18,Hyderabad,South,High,840,Affluent,AGT142,3/1/2026,1832.43,0,0,Responsive,Paid,1832.43,6.8324300000000004,Medium Risk
LN20814,CUST10814,Credit Card,19753,1646.08,2024-05-18,12,Delhi NCR,North,Medium,713,Mass,AGT121,3/1/2026,4532.02,30,2,No Answer,Unpaid,0.0,114.53202,Medium Risk
LN20815,CUST10815,Personal Loan,74684,2074.56,2023-11-19,36,Bangalore,South,High,745,Mass,AGT124,3/1/2026,2160.7,0,0,Responsive,Paid,2160.7,7.1607,Medium Risk
LN20816,CUST10816,Credit Card,77917,6493.08,2023-03-02,12,Kolkata,East,Medium,764,Mass,AGT112,3/1/2026,15545.33,30,2,Responsive,Partial,7772.66,100.54533,Medium Risk
LN20817,CUST10817,Consumer Durable,190880,15906.67,2023-10-06,12,Bangalore,South,Medium,760,Affluent,AGT133,3/1/2026,21296.68,15,1,Promise To Pay,Partial,6389.0,,Low Risk
LN20818,CUST10818,Personal Loan,453181,12588.36,2024-07-02,36,Hyderabad,South,Medium,664,Mass,AGT103,3/1/2026,14346.97,0,0,Promise To Pay,Paid,14346.97,,Low Risk
LN20819,CUST10819,Credit Card,130592,10882.67,2024-09-19,12,Pune,West,Medium,698,Mass,AGT108,3/1/2026,28460.0,60,3,No Answer,Unpaid,0.0,208.46,Low Risk
LN20820,CUST10820,Personal Loan,342630,14276.25,2024-09-24,24,Bangalore,South,Low,582,Affluent,AGT101,3/1/2026,18541.13,15,1,Promise To Pay,Partial,5562.34,,Low Risk
LN20821,CUST10821,Credit Card,75338,6278.17,2024-10-30,12,Bangalore,South,Medium,703,Affluent,AGT129,3/1/2026,31013.57,90,4,No Answer,Unpaid,0.0,281.01357,High Risk
LN20822,CUST10822,Consumer Durable,81209,13534.83,2024-02-13,6,Mumbai,West,Medium,777,Affluent,AGT156,3/1/2026,11647.52,15,1,No Answer,Unpaid,0.0,81.64752,Medium Risk
LN20823,CUST10823,Personal Loan,492312,10256.5,2024-01-24,48,Mumbai,West,Medium,764,Mass,AGT115,3/1/2026,10943.72,0,0,No Answer,Paid,10943.72,40.94372,Medium Risk
LN20824,CUST10824,Personal Loan,131770,2745.21,2024-05-24,48,Bangalore,South,Medium,745,Mass,AGT166,3/1/2026,2198.56,0,0,No Answer,Paid,2198.56,32.19856,Medium Risk
LN20825,CUST10825,Consumer Durable,167035,9279.72,2023-03-14,18,Pune,West,Medium,756,Affluent,AGT144,3/1/2026,17141.74,30,2,No Answer,Unpaid,0.0,127.14174,Low Risk
LN20826,CUST10826,Personal Loan,384775,8016.15,2024-03-02,48,Hyderabad,South,Low,621,Mass,AGT122,3/1/2026,9022.67,0,0,No Answer,Paid,9022.67,39.02267,Medium Risk
LN20827,CUST10827,Personal Loan,314452,13102.17,2024-12-01,24,Hyderabad,South,Medium,678,Mass,AGT174,3/1/2026,15800.66,0,0,Promise To Pay,Paid,15800.66,,Low Risk
LN20828,CUST10828,Personal Loan,98262,2047.12,2024-10-15,48,Bangalore,South,Low,669,Affluent,AGT101,3/1/2026,2519.4,0,0,Responsive,Paid,2519.4,7.5194,Medium Risk
LN20829,CUST10829,Credit Card,38123,3176.92,2023-01-25,12,Mumbai,West,Low,554,Mass,AGT131,3/1/2026,3949.62,0,0,Promise To Pay,Paid,3949.62,,Low Risk
LN20830,CUST10830,Consumer Durable,182640,15220.0,2023-07-22,12,Pune,West,Low,622,Mass,AGT117,3/1/2026,14379.3,0,0,Responsive,Paid,14379.3,19.3793,Medium Risk
LN20831,CUST10831,Personal Loan,457602,19066.75,2024-02-23,24,Bangalore,South,Medium,732,Mass,AGT118,3/1/2026,19594.85,0,0,No Answer,Paid,19594.85,49.594849999999994,Medium Risk
LN20832,CUST10832,Personal Loan,314423,6550.48,2023-07-03,48,Hyderabad,South,High,819,Mass,AGT106,3/1/2026,7250.99,15,1,Responsive,Partial,3625.49,52.25099,Medium Risk
LN20833,CUST10833,Personal Loan,268621,5596.27,2024-07-09,48,Pune,West,Low,618,Mass,AGT152,3/1/2026,5645.87,0,0,Promise To Pay,Paid,5645.87,,Low Risk
LN20834,CUST10834,Consumer Durable,140299,23383.17,2024-08-02,6,Pune,West,Medium,736,Mass,AGT135,3/1/2026,22115.25,15,1,Responsive,Partial,11057.62,67.11525,Medium Risk
LN20835,CUST10835,Personal Loan,113585,9465.42,2024-07-19,12,Pune,West,Medium,754,Mass,AGT102,3/1/2026,11054.89,15,1,Responsive,Partial,5527.44,56.05489,Medium Risk
LN20836,CUST10836,Personal Loan,495311,10318.98,2024-10-27,48,Delhi NCR,North,Low,619,Mass,AGT173,3/1/2026,47588.08,90,4,No Answer,Unpaid,0.0,297.58808,High Risk
LN20837,CUST10837,Personal Loan,472743,9848.81,2023-02-04,48,Delhi NCR,North,Low,635,Premium,AGT118,3/1/2026,14315.26,0,0,Promise To Pay,Paid,14315.26,,Low Risk
LN20838,CUST10838,Personal Loan,241677,10069.88,2023-11-04,24,Mumbai,West,High,775,Affluent,AGT151,3/1/2026,12943.02,0,0,No Answer,Paid,12943.02,42.943020000000004,Medium Risk
LN20839,CUST10839,Consumer Durable,191469,10637.17,2023-07-20,18,Mumbai,West,Medium,770,Mass,AGT141,3/1/2026,12947.82,0,0,No Answer,Paid,12947.82,42.94782,Medium Risk
LN20840,CUST10840,Consumer Durable,66749,5562.42,2023-02-18,12,Delhi NCR,North,Medium,686,Affluent,AGT145,3/1/2026,5330.19,15,1,Promise To Pay,Partial,1599.06,,Low Risk
LN20841,CUST10841,Consumer Durable,15258,2543.0,2024-05-28,6,Hyderabad,South,Low,679,Mass,AGT156,3/1/2026,10180.85,60,3,No Answer,Unpaid,0.0,190.18085,Low Risk
LN20842,CUST10842,Personal Loan,97771,2715.86,2024-06-26,36,Kolkata,East,Medium,719,Premium,AGT168,3/1/2026,3930.13,0,0,Responsive,Paid,3930.13,8.93013,Medium Risk
LN20843,CUST10843,Consumer Durable,125826,20971.0,2024-11-17,6,Delhi NCR,North,Medium,759,Affluent,AGT168,3/1/2026,60233.84,30,2,Responsive,Partial,30116.92,145.23384,Low Risk
LN20844,CUST10844,Credit Card,36715,3059.58,2023-03-03,12,Hyderabad,South,Low,658,Mass,AGT104,3/1/2026,2499.73,0,0,Promise To Pay,Paid,2499.73,,Low Risk
LN20845,CUST10845,Personal Loan,170500,7104.17,2023-04-08,24,Kolkata,East,Medium,697,Affluent,AGT122,3/1/2026,18851.55,30,2,Promise To Pay,Partial,5655.46,,Low Risk
LN20846,CUST10846,Consumer Durable,107961,8996.75,2024-04-29,12,Hyderabad,South,Medium,717,Affluent,AGT119,3/1/2026,25758.83,30,2,Promise To Pay,Partial,7727.65,,Low Risk
LN20847,CUST10847,Consumer Durable,66651,11108.5,2024-04-29,6,Kolkata,East,Low,703,Premium,AGT115,3/1/2026,53551.82,90,4,Responsive,Partial,26775.91,278.55182,High Risk
